Id,X,Y,Z,dX,dY,dZ,Bunny
2995,-543.8616242182447,-482.8147384584017,1227,100,100,100,Air
2996,-445.380848917024,-465.4499206917087,1227,100,100,100,Air
2997,-561.2264419849378,-384.333963157181,1227,100,100,100,Air
2998,-462.745666683717,-366.9691453904879,1227,100,100,100,Body
2999,-543.8616242182447,-482.8147384584017,1327,100,100,100,Air
3000,-445.380848917024,-465.4499206917087,1327,100,100,100,Air
3001,-561.2264419849378,-384.333963157181,1327,100,100,100,Air
3002,-462.745666683717,-366.9691453904879,1327,100,100,100,Air
3003,-346.9000736158032,-448.0851029250157,1227,100,100,100,Air
3004,-248.4192983145824,-430.7202851583227,1227,100,100,100,Air
3005,-364.2648913824962,-349.6043276237949,1227,100,100,100,Body
3006,-265.7841160812754,-332.2395098571019,1227,100,100,100,Body
3007,-346.9000736158032,-448.0851029250157,1327,100,100,100,Air
3008,-248.4192983145824,-430.7202851583227,1327,100,100,100,Air
3009,-364.2648913824962,-349.6043276237949,1327,100,100,100,Air
3010,-265.7841160812754,-332.2395098571019,1327,100,100,100,Air
3011,-74.6509087127115,-552.3942214601143,1277,200,200,200,Air
3012,122.3106418897301,-517.6645859267283,1277,200,200,200,Air
3013,-74.6509087127115,-552.3942214601143,1477,200,200,200,Air
3014,122.3106418897301,-517.6645859267283,1477,200,200,200,Air
3015,-109.3805442460975,-355.4326708576727,1477,200,200,200,Air
3016,-149.9385230133614,-413.3554673916296,1227,100,100,100,Body
3017,-51.45774771214064,-395.9906496249366,1227,100,100,100,Body
3018,-167.3033407800544,-314.8746920904089,1227,100,100,100,Body
3019,-68.82256547883367,-297.5098743237158,1227,100,100,100,Body
3020,-149.9385230133614,-413.3554673916296,1327,100,100,100,Air
3021,-51.45774771214064,-395.9906496249366,1327,100,100,100,Air
3022,-167.3033407800544,-314.8746920904089,1327,100,100,100,Body
3023,-68.82256547883367,-297.5098743237158,1327,100,100,100,Body
3024,47.02302758908013,-378.6258318582436,1227,100,100,100,Body
3025,145.5038028903009,-361.2610140915505,1227,100,100,100,Body
3026,29.65820982238711,-280.1450565570228,1227,100,100,100,Body
3027,128.1389851236079,-262.7802387903298,1227,100,100,100,Body
3028,47.02302758908013,-378.6258318582436,1327,100,100,100,Air
3029,145.5038028903009,-361.2610140915505,1327,100,100,100,Air
3030,29.65820982238711,-280.1450565570228,1327,100,100,100,Body
3031,128.1389851236079,-262.7802387903298,1327,100,100,100,Body
3032,47.02302758908013,-378.6258318582436,1427,100,100,100,Air
3033,145.5038028903009,-361.2610140915505,1427,100,100,100,Air
3034,29.65820982238711,-280.1450565570228,1427,100,100,100,Air
3035,128.1389851236079,-262.7802387903298,1427,100,100,100,Body
3036,47.02302758908013,-378.6258318582436,1527,100,100,100,Air
3037,145.5038028903009,-361.2610140915505,1527,100,100,100,Air
3038,29.65820982238711,-280.1450565570228,1527,100,100,100,Air
3039,128.1389851236079,-262.7802387903298,1527,100,100,100,Air
3040,319.2721924921718,-482.9349503933422,1277,200,200,200,Air
3041,516.2337430946131,-448.2053148599562,1277,200,200,200,Air
3042,319.2721924921718,-482.9349503933422,1477,200,200,200,Air
3043,516.2337430946131,-448.2053148599562,1477,200,200,200,Air
3044,481.5041075612271,-251.2437642575144,1477,200,200,200,Air
3045,243.9845781915217,-343.8961963248574,1227,100,100,100,Body
3046,342.4653534927427,-326.5313785581644,1227,100,100,100,Body
3047,226.6197604248287,-245.4154210236366,1227,100,100,100,Body
3048,325.1005357260497,-228.0506032569438,1227,100,100,100,Body
3049,243.9845781915217,-343.8961963248574,1327,100,100,100,Air
3050,342.4653534927427,-326.5313785581644,1327,100,100,100,Air
3051,226.6197604248287,-245.4154210236366,1327,100,100,100,Body
3052,325.1005357260497,-228.0506032569438,1327,100,100,100,Body
3053,440.9461287939635,-309.1665607914715,1227,100,100,100,Air
3054,539.4269040951845,-291.8017430247783,1227,100,100,100,Air
3055,423.5813110272702,-210.6857854902505,1227,100,100,100,Body
3056,522.0620863284912,-193.3209677235575,1227,100,100,100,Body
3057,440.9461287939635,-309.1665607914715,1327,100,100,100,Air
3058,539.4269040951845,-291.8017430247783,1327,100,100,100,Air
3059,423.5813110272702,-210.6857854902505,1327,100,100,100,Body
3060,522.0620863284912,-193.3209677235575,1327,100,100,100,Air
3061,243.9845781915217,-343.8961963248574,1427,100,100,100,Air
3062,342.4653534927427,-326.5313785581644,1427,100,100,100,Air
3063,226.6197604248287,-245.4154210236366,1427,100,100,100,Body
3064,325.1005357260497,-228.0506032569438,1427,100,100,100,Air
3065,243.9845781915217,-343.8961963248574,1527,100,100,100,Air
3066,342.4653534927427,-326.5313785581644,1527,100,100,100,Air
3067,226.6197604248287,-245.4154210236366,1527,100,100,100,Air
3068,325.1005357260497,-228.0506032569438,1527,100,100,100,Air
3069,794.3112512315829,-297.6300862586563,1377,400,400,400,Air
3070,1188.234352436466,-228.1708151918842,1377,400,400,400,Air
3071,-1719.802584599016,-436.3082045223198,1277,200,200,200,Air
3072,-1522.841033996575,-401.5785689889337,1277,200,200,200,Air
3073,-1754.532220132403,-239.3466539198782,1277,200,200,200,Air
3074,-1557.570669529961,-204.6170183864922,1277,200,200,200,Air
3075,-1719.802584599016,-436.3082045223198,1477,200,200,200,Air
3076,-1522.841033996575,-401.5785689889337,1477,200,200,200,Air
3077,-1754.532220132403,-239.3466539198782,1477,200,200,200,Air
3078,-1598.128648297225,-262.5398149204489,1427,100,100,100,Air
3079,-1499.647872996004,-245.1749971537558,1427,100,100,100,Air
3080,-1615.493466063918,-164.0590396192281,1427,100,100,100,Air
3081,-1517.012690762697,-146.6942218525351,1427,100,100,100,Body
3082,-1598.128648297225,-262.5398149204489,1527,100,100,100,Air
3083,-1499.647872996004,-245.1749971537558,1527,100,100,100,Air
3084,-1615.493466063918,-164.0590396192281,1527,100,100,100,Air
3085,-1517.012690762697,-146.6942218525351,1527,100,100,100,Body
3086,-1325.879483394133,-366.8489334555476,1277,200,200,200,Air
3087,-1163.647568325078,-135.1577473197199,1277,200,200,200,Body
3088,-1325.879483394133,-366.8489334555476,1477,200,200,200,Air
3089,-1128.917932791692,-332.1192979221615,1477,200,200,200,Air
3090,-1169.475911558955,-390.0420944561184,1227,100,100,100,Air
3091,-1070.995136257735,-372.6772766894254,1227,100,100,100,Air
3092,-1186.840729325649,-291.5613191548978,1227,100,100,100,Body
3093,-1088.359954024428,-274.1965013882045,1227,100,100,100,Body
3094,-1169.475911558955,-390.0420944561184,1327,100,100,100,Air
3095,-1070.995136257735,-372.6772766894254,1327,100,100,100,Air
3096,-1186.840729325649,-291.5613191548978,1327,100,100,100,Air
3097,-1088.359954024428,-274.1965013882045,1327,100,100,100,Body
3098,-1401.167097694783,-227.8101793870628,1227,100,100,100,Air
3099,-1302.686322393562,-210.4453616203698,1227,100,100,100,Body
3100,-1418.531915461476,-129.329404085842,1227,100,100,100,Body
3101,-1320.051140160256,-111.964586319149,1227,100,100,100,Body
3102,-1401.167097694783,-227.8101793870628,1327,100,100,100,Air
3103,-1302.686322393562,-210.4453616203698,1327,100,100,100,Air
3104,-1418.531915461476,-129.329404085842,1327,100,100,100,Body
3105,-1320.051140160256,-111.964586319149,1327,100,100,100,Body
3106,-1401.167097694783,-227.8101793870628,1427,100,100,100,Air
3107,-1302.686322393562,-210.4453616203698,1427,100,100,100,Air
3108,-1418.531915461476,-129.329404085842,1427,100,100,100,Body
3109,-1320.051140160256,-111.964586319149,1427,100,100,100,Body
3110,-1401.167097694783,-227.8101793870628,1527,100,100,100,Air
3111,-1302.686322393562,-210.4453616203698,1527,100,100,100,Air
3112,-1418.531915461476,-129.329404085842,1527,100,100,100,Body
3113,-1320.051140160256,-111.964586319149,1527,100,100,100,Body
3114,-1204.205547092342,-193.0805438536768,1427,100,100,100,Air
3115,-1105.724771791121,-175.7157260869838,1427,100,100,100,Body
3116,-1221.570364859035,-94.599768552456,1427,100,100,100,Body
3117,-1123.089589557814,-77.23495078576298,1427,100,100,100,Body
3118,-1204.205547092342,-193.0805438536768,1527,100,100,100,Air
3119,-1105.724771791121,-175.7157260869838,1527,100,100,100,Air
3120,-1221.570364859035,-94.599768552456,1527,100,100,100,Body
3121,-1123.089589557814,-77.23495078576298,1527,100,100,100,Body
3122,-966.6860177226363,-100.4281117863338,1277,200,200,200,Body
3123,-769.7244671201947,-65.69847625294778,1277,200,200,200,Body
3124,-972.514360956514,-355.3124589227324,1227,100,100,100,Body
3125,-874.0335856552932,-337.9476411560394,1227,100,100,100,Body
3126,-989.879178723207,-256.8316836215115,1227,100,100,100,Body
3127,-891.3984034219862,-239.4668658548185,1227,100,100,100,Body
3128,-972.514360956514,-355.3124589227324,1327,100,100,100,Air
3129,-874.0335856552932,-337.9476411560394,1327,100,100,100,Air
3130,-989.879178723207,-256.8316836215115,1327,100,100,100,Body
3131,-891.3984034219862,-239.4668658548185,1327,100,100,100,Body
3132,-775.5528103540723,-320.5828233893462,1227,100,100,100,Body
3133,-677.0720350528516,-303.2180056226532,1227,100,100,100,Body
3134,-792.9176281207654,-222.1020480881255,1227,100,100,100,Body
3135,-694.4368528195446,-204.7372303214324,1227,100,100,100,Body
3136,-775.5528103540723,-320.5828233893462,1327,100,100,100,Air
3137,-677.0720350528516,-303.2180056226532,1327,100,100,100,Air
3138,-792.9176281207654,-222.1020480881255,1327,100,100,100,Body
3139,-694.4368528195446,-204.7372303214324,1327,100,100,100,Body
3140,-972.514360956514,-355.3124589227324,1427,100,100,100,Air
3141,-874.0335856552932,-337.9476411560394,1427,100,100,100,Air
3142,-989.879178723207,-256.8316836215115,1427,100,100,100,Air
3143,-891.3984034219862,-239.4668658548185,1427,100,100,100,Body
3144,-972.514360956514,-355.3124589227324,1527,100,100,100,Air
3145,-874.0335856552932,-337.9476411560394,1527,100,100,100,Air
3146,-989.879178723207,-256.8316836215115,1527,100,100,100,Air
3147,-891.3984034219862,-239.4668658548185,1527,100,100,100,Air
3148,-775.5528103540723,-320.5828233893462,1427,100,100,100,Air
3149,-677.0720350528516,-303.2180056226532,1427,100,100,100,Air
3150,-792.9176281207654,-222.1020480881255,1427,100,100,100,Body
3151,-694.4368528195446,-204.7372303214324,1427,100,100,100,Air
3152,-775.5528103540723,-320.5828233893462,1527,100,100,100,Air
3153,-677.0720350528516,-303.2180056226532,1527,100,100,100,Air
3154,-792.9176281207654,-222.1020480881255,1527,100,100,100,Air
3155,-694.4368528195446,-204.7372303214324,1527,100,100,100,Air
3156,-1007.2439964899,-158.3509083202907,1427,100,100,100,Body
3157,-908.7632211886794,-140.9860905535977,1427,100,100,100,Body
3158,-1024.608814256593,-59.87013301906995,1427,100,100,100,Body
3159,-926.1280389553724,-42.50531525237693,1427,100,100,100,Body
3160,-1007.2439964899,-158.3509083202907,1527,100,100,100,Air
3161,-908.7632211886794,-140.9860905535977,1527,100,100,100,Air
3162,-1024.608814256593,-59.87013301906995,1527,100,100,100,Body
3163,-926.1280389553724,-42.50531525237693,1527,100,100,100,Body
3164,-810.2824458874584,-123.6212727869047,1427,100,100,100,Body
3165,-711.8016705862376,-106.2564550202117,1427,100,100,100,Body
3166,-827.6472636541515,-25.14049748568391,1427,100,100,100,Body
3167,-729.1664883529307,-7.775679718990887,1427,100,100,100,Body
3168,-810.2824458874584,-123.6212727869047,1527,100,100,100,Air
3169,-711.8016705862376,-106.2564550202117,1527,100,100,100,Air
3170,-827.6472636541515,-25.14049748568391,1527,100,100,100,Body
3171,-729.1664883529307,-7.775679718990887,1527,100,100,100,Body
3172,-538.0332809843669,-227.9303913220033,1277,200,200,200,Body
3173,-341.0717303819254,-193.2007557886172,1277,200,200,200,Body
3174,-572.762916517753,-30.96884071956174,1277,200,200,200,Body
3175,-375.8013659153114,3.760794813824305,1277,200,200,200,Body
3176,-538.0332809843669,-227.9303913220033,1477,200,200,200,Air
3177,-381.6297091491892,-251.1235523225741,1427,100,100,100,Air
3178,-283.1489338479685,-233.7587345558811,1427,100,100,100,Air
3179,-398.9945269158823,-152.6427770213534,1427,100,100,100,Body
3180,-300.5137516146615,-135.2779592546603,1427,100,100,100,Body
3181,-381.6297091491892,-251.1235523225741,1527,100,100,100,Air
3182,-283.1489338479685,-233.7587345558811,1527,100,100,100,Air
3183,-398.9945269158823,-152.6427770213534,1527,100,100,100,Air
3184,-300.5137516146615,-135.2779592546603,1527,100,100,100,Air
3185,-613.3208952850168,-88.89163725351864,1427,100,100,100,Body
3186,-514.8401199837961,-71.52681948682539,1427,100,100,100,Body
3187,-630.6857130517099,9.589138047702136,1427,100,100,100,Body
3188,-532.2049377504891,26.95395581439516,1427,100,100,100,Body
3189,-613.3208952850168,-88.89163725351864,1527,100,100,100,Air
3190,-514.8401199837961,-71.52681948682539,1527,100,100,100,Air
3191,-630.6857130517099,9.589138047702136,1527,100,100,100,Air
3192,-532.2049377504891,26.95395581439516,1527,100,100,100,Air
3193,-416.3593446825753,-54.16200172013259,1427,100,100,100,Body
3194,-317.8785693813545,-36.79718395343934,1427,100,100,100,Body
3195,-433.7241624492683,44.31877358108841,1427,100,100,100,Body
3196,-335.2433871480475,61.6835913477812,1427,100,100,100,Body
3197,-416.3593446825753,-54.16200172013259,1527,100,100,100,Air
3198,-317.8785693813545,-36.79718395343934,1527,100,100,100,Air
3199,-433.7241624492683,44.31877358108841,1527,100,100,100,Air
3200,-335.2433871480475,61.6835913477812,1527,100,100,100,Body
3201,-144.1101797794838,-158.4711202552312,1277,200,200,200,Body
3202,52.85137082295773,-123.7414847218452,1277,200,200,200,Body
3203,-178.8398153128699,38.49043034721035,1277,200,200,200,Body
3204,18.12173528957169,73.22006588059639,1277,200,200,200,Body
3205,-178.8398153128699,38.49043034721035,1477,200,200,200,Body
3206,18.12173528957169,73.22006588059639,1477,200,200,200,Body
3207,-184.6681585467475,-216.3939167891881,1427,100,100,100,Body
3208,-86.18738324552669,-199.0290990224951,1427,100,100,100,Body
3209,-202.0329763134405,-117.9131414879673,1427,100,100,100,Body
3210,-103.5522010122197,-100.5483237212743,1427,100,100,100,Body
3211,-184.6681585467475,-216.3939167891881,1527,100,100,100,Air
3212,-86.18738324552669,-199.0290990224951,1527,100,100,100,Air
3213,-202.0329763134405,-117.9131414879673,1527,100,100,100,Air
3214,-103.5522010122197,-100.5483237212743,1527,100,100,100,Body
3215,12.29339205569408,-181.6642812558021,1427,100,100,100,Body
3216,110.7741673569149,-164.2994634891088,1427,100,100,100,Body
3217,-5.071425710998938,-83.18350595458128,1427,100,100,100,Body
3218,93.40934959022184,-65.81868818788826,1427,100,100,100,Body
3219,12.29339205569408,-181.6642812558021,1527,100,100,100,Air
3220,110.7741673569149,-164.2994634891088,1527,100,100,100,Air
3221,-5.071425710998938,-83.18350595458128,1527,100,100,100,Body
3222,93.40934959022184,-65.81868818788826,1527,100,100,100,Body
3223,249.8129214253995,-89.01184918845911,1277,200,200,200,Body
3224,446.7744720278411,-54.28221365507284,1277,200,200,200,Body
3225,215.0832858920135,107.9497014139824,1277,200,200,200,Body
3226,412.044836494455,142.6793369473687,1277,200,200,200,Body
3227,215.0832858920135,107.9497014139824,1477,200,200,200,Body
3228,209.2549426581356,-146.934645722416,1427,100,100,100,Body
3229,307.7357179593566,-129.5698279557228,1427,100,100,100,Body
3230,191.8901248914426,-48.45387042119501,1427,100,100,100,Body
3231,290.3709001926636,-31.08905265450221,1427,100,100,100,Body
3232,209.2549426581356,-146.934645722416,1527,100,100,100,Air
3233,307.7357179593566,-129.5698279557228,1527,100,100,100,Air
3234,191.8901248914426,-48.45387042119501,1527,100,100,100,Body
3235,290.3709001926636,-31.08905265450221,1527,100,100,100,Body
3236,406.216493260577,-112.20501018903,1427,100,100,100,Body
3237,504.697268561798,-94.84019242233671,1427,100,100,100,Air
3238,388.8516754938842,-13.72423488780896,1427,100,100,100,Body
3239,487.3324507951052,3.640582878884061,1427,100,100,100,Body
3240,406.216493260577,-112.20501018903,1527,100,100,100,Air
3241,504.697268561798,-94.84019242233671,1527,100,100,100,Air
3242,388.8516754938842,-13.72423488780896,1527,100,100,100,Air
3243,487.3324507951052,3.640582878884061,1527,100,100,100,Air
3244,371.4868577271911,84.75654041341181,1427,100,100,100,Body
3245,469.9676330284119,102.1213581801048,1427,100,100,100,Body
3246,354.1220399604981,183.2373157146326,1427,100,100,100,Body
3247,452.6028152617191,200.6021334813256,1427,100,100,100,Body
3248,371.4868577271911,84.75654041341181,1527,100,100,100,Body
3249,469.9676330284119,102.1213581801048,1527,100,100,100,Air
3250,354.1220399604981,183.2373157146326,1527,100,100,100,Body
3251,452.6028152617191,200.6021334813256,1527,100,100,100,Air
3252,840.6975732327242,15.17705741169925,1277,200,200,200,Air
3253,805.9679376993381,212.1386080141408,1277,200,200,200,Air
3254,643.7360226302826,-19.55257812168679,1477,200,200,200,Air
3255,840.6975732327242,15.17705741169925,1477,200,200,200,Air
3256,805.9679376993381,212.1386080141408,1477,200,200,200,Air
3257,603.1780438630185,-77.47537465564369,1227,100,100,100,Body
3258,701.6588191642395,-60.11055688895067,1227,100,100,100,Air
3259,585.8132260963257,21.00540064557708,1227,100,100,100,Body
